Year, Commodity Code, Crop Name, County Code, County, Harvested Acres, Yield, Production, Price P/U, Unit, Value
2010,314999,CAULIFLOWER UNSPECIFIED ,99,Stanislaus ,756,3.51,2650,500,Tons ,1325000
2010,314999,CAULIFLOWER UNSPECIFIED ,991,Sum of Others ,488,6.73,3283,719.28,Tons ,2361400
2010,314999,CAULIFLOWER UNSPECIFIED ,999, State Totals,12040,8.81,106035,645.94,    ,68492300
2010,316189,CELERY FOOD SERVICE ,53,Monterey ,998,38.18,38100,263.52,Tons ,10040000
2010,316189,CELERY FOOD SERVICE ,999, State Totals,998,38.18,38100,263.52,    ,10040000
2010,316199,CELERY FRESH MARKET ,53,Monterey ,11300,38.23,432000,383.23,Tons ,165555000
2010,316199,CELERY FRESH MARKET ,999, State Totals,11300,38.23,432000,383.23,    ,165555000
2010,316999,CELERY UNSPECIFIED ,65,Riverside ,391,32.74,12800,437.81,Tons ,5604000
2010,316999,CELERY UNSPECIFIED ,69,San Benito ,684,36.7,25100,369.32,Tons ,9270000
2010,316999,CELERY UNSPECIFIED ,79,San Luis Obispo ,845,36.92,31200,273.27,Tons ,8526000
2010,316999,CELERY UNSPECIFIED ,83,Santa Barbara ,3590,35.1,126000,323.77,Tons ,40795000
2010,316999,CELERY UNSPECIFIED ,85,Santa Clara ,176,50,8800,160,Tons ,1408000
2010,316999,CELERY UNSPECIFIED ,111,Ventura ,11900,39.75,473000,385.34,Tons ,182268000
2010,316999,CELERY UNSPECIFIED ,991,Sum of Others ,707,36.91,26093,490.03,Tons ,12786250
2010,316999,CELERY UNSPECIFIED ,999, State Totals,18293,38.43,702993,370.78,    ,260657250
2010,397999,CHAYOTES ,991,Sum of Others ,8,2,16,1031.25,Tons ,16500
2010,397999,CHAYOTES ,999, State Totals,8,2,16,1031.25,    ,16500
2010,218839,CHERIMOYAS ,991,Sum of Others ,1,2,2,3450,Tons ,6900
2010,218839,CHERIMOYAS ,999, State Totals,1,2,2,3450,    ,6900
2010,213199,CHERRIES SWEET ,13,Contra Costa ,389,2.4,934,2870.45,Tons ,2681000
2010,213199,CHERRIES SWEET ,17,El Dorado ,30,0.43,13,5523.08,Tons ,71800
2010,213199,CHERRIES SWEET ,19,Fresno ,3370,5.55,18700,4061.98,Tons ,75959000
2010,213199,CHERRIES SWEET ,29,Kern ,5260,3.84,20200,4793.37,Tons ,96826000
2010,213199,CHERRIES SWEET ,31,Kings ,1460,4.88,7120,3947.19,Tons ,28104000
2010,213199,CHERRIES SWEET ,39,Madera ,400,5.23,2090,2715.79,Tons ,5676000
2010,213199,CHERRIES SWEET ,65,Riverside ,28,2.25,63,2222.22,Tons ,140000
2010,213199,CHERRIES SWEET ,67,Sacramento ,1210,1.5,1810,1578.45,Tons ,2857000
2010,213199,CHERRIES SWEET ,69,San Benito ,558,2.17,1210,2171.07,Tons ,2627000
2010,213199,CHERRIES SWEET ,77,San Joaquin ,21200,2.69,57000,3237.61,Tons ,184544000
2010,213199,CHERRIES SWEET ,85,Santa Clara ,597,4.1,2450,2091.02,Tons ,5123000
2010,213199,CHERRIES SWEET ,95,Solano ,75,0.35,26,2169.23,Tons ,56400
2010,213199,CHERRIES SWEET ,99,Stanislaus ,3630,3.17,11500,4148,Tons ,47702000
2010,213199,CHERRIES SWEET ,107,Tulare ,1760,2.5,4400,4000,Tons ,17600000
2010,213199,CHERRIES SWEET ,991,Sum of Others ,322,1.81,583,2689.54,Tons ,1568000
2010,213199,CHERRIES SWEET ,999, State Totals,40289,3.18,128099,3681.02,    ,471535200
2010,266999,CHESTNUTS ,33,Lake ,27,1,27,400,Tons ,10800
2010,266999,CHESTNUTS ,991,Sum of Others ,2,2,4,750,Tons ,3000
2010,266999,CHESTNUTS ,999, State Totals,29,1.07,31,445.16,    ,13800
2010,604999,CHICKENS BROILERS ,47,Merced ,  ,  ,  ,  ,  ,275536000
2010,604999,CHICKENS BROILERS ,77,San Joaquin ,  ,  ,  ,  ,  ,8454000
2010,604999,CHICKENS BROILERS ,999, State Totals,,  ,,  ,    ,283990000
2010,602999,CHICKENS CHICKS ,99,Stanislaus ,  ,  ,  ,  ,  ,127189000
2010,602999,CHICKENS CHICKS ,991,Sum of Others ,  ,  ,  ,  ,  ,405000
2010,602999,CHICKENS CHICKS ,999, State Totals,,  ,,  ,    ,127594000
2010,601269,CHICKENS PULLETS LAYING ,71,San Bernardino ,  ,  ,  ,  ,  ,4013000
2010,601269,CHICKENS PULLETS LAYING ,991,Sum of Others ,  ,  ,  ,  ,  ,1275000
2010,601269,CHICKENS PULLETS LAYING ,999, State Totals,,  ,,  ,    ,5288000
2010,609999,CHICKENS UNSPECIFIED ,73,San Diego ,  ,  ,  ,  ,  ,1353000
2010,609999,CHICKENS UNSPECIFIED ,99,Stanislaus ,  ,  ,  ,  ,  ,180852000
2010,609999,CHICKENS UNSPECIFIED ,991,Sum of Others ,  ,  ,  ,  ,  ,398364170
2010,609999,CHICKENS UNSPECIFIED ,999, State Totals,,  ,,  ,    ,580569170
2010,320999,CHIVES ,991,Sum of Others ,33,7.03,232,3212.5,Tons ,745300
2010,320999,CHIVES ,999, State Totals,33,7.03,232,3212.5,    ,745300
2010,851999,CHRISTMAS TREES & CUT GREENS ,9,Calaveras ,  ,  ,  ,  ,  ,120000
2010,851999,CHRISTMAS TREES & CUT GREENS ,17,El Dorado ,  ,  ,  ,  ,  ,2219000
2010,851999,CHRISTMAS TREES & CUT GREENS ,21,Glenn ,  ,  ,  ,  ,  ,34500
2010,851999,CHRISTMAS TREES & CUT GREENS ,29,Kern ,  ,  ,  ,  ,  ,14700
2010,851999,CHRISTMAS TREES & CUT GREENS ,45,Mendocino ,  ,  ,  ,  ,  ,20000
2010,851999,CHRISTMAS TREES & CUT GREENS ,49,Modoc ,  ,  ,  ,  ,  ,50400
2010,851999,CHRISTMAS TREES & CUT GREENS ,65,Riverside ,15,  ,  ,  ,  ,63000
2010,851999,CHRISTMAS TREES & CUT GREENS ,71,San Bernardino ,100,  ,  ,  ,  ,375000
2010,851999,CHRISTMAS TREES & CUT GREENS ,81,San Mateo ,141,  ,  ,  ,  ,340000
2010,851999,CHRISTMAS TREES & CUT GREENS ,85,Santa Clara ,227,  ,  ,  ,  ,503000
2010,851999,CHRISTMAS TREES & CUT GREENS ,89,Shasta ,  ,  ,  ,  ,  ,101000
2010,851999,CHRISTMAS TREES & CUT GREENS ,93,Siskiyou ,  ,  ,  ,  ,  ,243000
2010,851999,CHRISTMAS TREES & CUT GREENS ,97,Sonoma ,  ,  ,  ,  ,  ,298000
2010,851999,CHRISTMAS TREES & CUT GREENS ,991,Sum of Others ,1,  ,  ,  ,  ,60000
2010,851999,CHRISTMAS TREES & CUT GREENS ,999, State Totals,484,  ,,  ,    ,4441600
2010,398559,CILANTRO ,53,Monterey ,634,8.88,5630,703.2,Tons ,3959000
2010,398559,CILANTRO ,111,Ventura ,3310,9.52,31500,503.56,Tons ,15862000
2010,398559,CILANTRO ,991,Sum of Others ,730,8.45,6167,715.11,Tons ,4410060
2010,398559,CILANTRO ,999, State Totals,4674,9.26,43297,559.65,    ,24231060
2010,208059,CITRUS BY-PRODUCTS MISC. ,25,Imperial ,  ,  ,14200,79.37,TONS ,1127000
